text,class
يعني الفلاحين ولا العمال عايشين في نعيم عشان يفرحوا بالنسبة دي جاتهم خيبة ولا عارفين ياكلوا ولا يشربوا حتي لو بقي مجلس الشعب 100% عمال وفلاحين,egypt
أها ناجي,algeria
قالت لي نكره وحدي,algeria
مكاين ولو,morocco
هذه هى اسرائل ، دولة بتخاف على شعبها مش بتستورد قمح مسموم ولحوم مدودة، هو ده الشغل,egypt
مشاء الله تقتل عسل,tunisia
معلم يا لطفي,tunisia
علابالك مت بالتبهديل دارلي حالة لولاد قعدو غير يخزرو فيه قالولو واش قالتلك,algeria
كانت جالسة بوحدها و منزاعجة بقات فيا بزاف,morocco
شوية ، عطاني لونكادرور خدمة نديرها هاني طميت دوكومونتاسيون و مازال ما بديتش,algeria
اه سدو فمكم,morocco
سهرية حلوة برعاية جعفور,tunisia
"أما الإخوان قالوا أنهم يريدون التغيير وقابلوا البرادعى ثم عادوا وقالوا انهم لا يعترضون على البرادعى ولكنهم متحفظين على بعض الأشياء , وذهبوا للقاء الأحزاب الكومبارس إياها , وعادوا يقولون إنهم موافقين على كلام البرادعى برضو",egypt
واش بك راكي تتمسخري,algeria
ربنا يغفر ليه,egypt
وانت في مقام محمد علي باشا .. مانت من مواليد 1900 ... يعني برضه احترامك لسنك واااااااااااااجب.,egypt
تهرب أجبد الستيلو أجبد استيلو,algeria
الوقت لي وصلنالو عاد كلش مظاهر,algeria
بصراحة انتوا حالتكم بقت اخر لخبطة يا مرتشى النظام,egypt
جعفور ديما محليلنا السهرية برافو,tunisia
واحنا باقي اكثر شي وصلناه ام رقيبه,egypt
إحتراماتي ليك .و ياريتك فسرتلهم شنوا الفرق بين انشاد الديني والانشاد الصوفي و السلامية الي تمدح في الرسول و الاولياء الصالحين و ناس تمل عليها .ربي يهدي,tunisia
هانت يا بلادي و هييجي الميعاد,egypt
نعم هذا يحدث في عالم المحامين الغير شرفاء حيث سبق لي ان تعر ضت لمثل هذا الاسلوب الرخيص من قبل احد المحامين لانه كانت تربطنا به صلة نسب وعلشان يجبرنا علي التنازل عن حقوقنا وحقوق زوجته قام بعمل ايصالات امانة مضروبة لكل واحد في عائلة زوجته وبمبالغ كبيرة جدا ـ دا غير انه زور توقيع زوجته علي انها تسلمت قائمة منقولات الزوجية وقمنا بالطعن علي الايصالات صلبا وتوقيعا ـ وطبعا القضايا تعلقت لحين الفصل في طعون التوقيعات وهذه الطعون مكثت اكثر من عام وجاء تقرير الطب الشرعي ليثبت انها ليست توقيعاتنا ـ ولكن وبكل اسف طلع ان المحامي مستغل توكيل واحد هارب من احكام ورفع باسمه هذه الشيكات علشان عنددما ترجع عليه بالتعويض لا تجد هذا الشخص ودفعنا اكثر من ثلاثة الاف جنيه طعون علي الايصالات ايام ان كان الطعن علي الايصال الواحد(500)جنيه علشان كده نرجو من التشريعيين ان يسنوا قانون بايقاف هذه المهازل ـ وحسبنا الله ونعم الوكيل في كل ظالم,egypt
أبرامو غاضاتو كي عطاه كلمة و امبعد دار في حالو,algeria
الفاسد هذا من سوسة و الشيئ من مأتاه لا يستغرب ...,tunisia
مداير قانون,algeria
و يجي خويا ولا أختي باش يصوطي على الحبل,algeria
فاش جيت معاك نسيت لكمبيوتر في بيت منال,morocco
بصراحة bravo ناجي جلول,tunisia
راه حال هداك اللي مالف تشري من عنده,algeria
لا أنا بوحدي ولن عرفتي شنو من الصباح بكري و أنا تنغسل و تندير الصابون ف عيني و تندير تقاطر وحدة زرقة و لخرة حمرة كل دقيقة,morocco
برافو وليد وحدك,tunisia
متقدرش حد وتديله اكبر من حجمه والله  .. الحمدلله والله,egypt
"يمكن المدرب يقصد بيه الإعلان "" إشحن طاقتك "" مع انه اعلان سخيف ولاعب أسخف وايه يقود ديه هوا الإتحاد العظيم "" سيد البلد "" ناقص الأسطى : مورو ""إشحن طاقتك "" .",egypt
هيا أدي لقطة نطيش الستيلو قدام الراجل,algeria
أو صح أ ماما وعلاه نايضة على الربعة و نص,algeria
بصح تتهز المعدل,morocco
ياشكيب خسارة اطيح من مستواك,tunisia
قولي لها هو أنا أكبر من نابليون بونابرت تاعكوم بتروا سنتيماتر,algeria
عندو بزاف ملي داروه,algeria
والله نقولو الحمد لله مع الدري هبلتني تعرفي جنون ما يخدوش الراي خلاه و مش متربيين,algeria
كل ﭙلي تحليه و تغسليه بالما,algeria
طحين تلحيس موش راجل,tunisia
"اذا كان ارخص انواع النقل فى العالم هى السكة الحديد سواء كانت بالفحم قديما او بالبترول الآن سواء بالبترول مباشرة فى الماكينات او بالبترول عبر تحويلة الى كهرباء يبقى انت ياوزير البوستة سايب البوستة وجاى تقرفنا وتنضم لفرقة جباية ونهب الشعب , دعم اية اللى بتدفعة واللا دفعة انتوا هانصبوا علينا عينى عينك , الاستثمارات الاولى فى انشائ الخط نهبت من الشعب فى حينها فى صورة فواتير تليفون لنفس الوزارة حينها (3مليار ججنية فواير فجأة) . وزيادة ضرائب وخلافة من ضريبة مبيعات استجدت ايامها الىزيادة اسعار الوقود فى سنتها اللى مايعلم بيها الاربنا ...... الخ .",egypt
ما ينفع فيك كان شلاكة نيلون على اكا المنظر   توريك قدرك  يا خامج,tunisia
حنا تاني اليوم سنيينا البيفي,algeria
كلام معقول برشا و عقلاني,tunisia
كاين هدا وكاين دعاء وحداخر,algeria
ناقم على الدنيا وعلي عندهم فلوس,tunisia
وشوفو كيف يصفصف الكلام عشان يتحرش,egypt
يعني السياحه استنت 75 شكوى عشان تسكر المكتب والله كفت ووفت يعني في تسيب !!!! انا بعرف من المره الثالثه لازم تنعطى انذار وبعدين تسكره؟؟؟,egypt
راهي بدلت عيشوش و كتبت رشروش,algeria
وش حا ندير سارة بنتي دبري عليا درك ندير,algeria
وفي الاخر بتقول ان النادي الاهلي بيشتمك ؟؟,egypt
بشويت أ بسمة عرفتي واش شفتي الدراري الصغار واش شفتي إلى عرفتي كل واحد و كيف تيفكر غدي تعرفي كيف تدخلي لكل واحد تيقيني نتي غدي تسيطري عليهم ب شكل طبيعي,morocco
لاباس,algeria
أسماء كتقول بلي هي سمرة,morocco
اه عقد,morocco
قالت لي واش شفتي الجزائريون تيدربو بعضياتهم متيحشموش,morocco
هدرت ليك عليها من قبل,morocco
مرت فوزي تاني كي جاها ﻟﭙﻮست هنا ياخي باش تروح تخدم هنا دارت كونكور,algeria
حتى الخدامة تلهات بالعرضة و نسات الطفل,algeria
مسكينة تونس بعد  الثورة رينا العجب,tunisia
أها محرم السبت,algeria
هاني قﺎعدة نجي اليوم وين شفتك,algeria
بحال اسكندر ف المسلسل عندو ملف مخبي ف واحد لبلاصة حتا هو مبقاش عاقل فين حطو,morocco
ولكن فاش تيشوف شي حد تيتعصب,morocco
هي و بوبة غدي تجيهم تمنية مليون,morocco
شكون ما يحبش يشوف احبابو واصحابه,algeria
رسيتي سيبون,algeria
خليهالي كي تجي ابعتيهالي في اﻟﭙﻮرتابل تاعي,algeria
فيدونور نقود العروس,algeria
دائما أنيقة على الدوام,tunisia
وشبيه حبس بانتلي واحد ما يتفكرني خلاه,algeria
زنديق,tunisia
ماما ما تخلينيش إلا فيلم تخليني للقطة لخرة و ﺗقول لي روحي ديري هاديك الحاجة روحي اشري و إلا مسلسل تخليني للحلقة الأخرى,algeria
مهدي شخصيتو حلوة,tunisia
واش هاديك الكلمة لي قالتها,algeria
