text,class
Tfouh 3likm 9anet lewsa5,tunisia
hanta,morocco
chkon kan l oustad dyalk?,morocco
mcha l mt7ef l 3ouloum,morocco
fin kayna Twalit,morocco
I5awefffd,tunisia
fikra mzyana,morocco
nafs l7aja m3a lmachrobat,morocco
9Te3 ch3ero te9Ti3a jdida,morocco
chmn naw3 dyal zbda?,morocco
97ab w mwabna w msaybin s8arhem yetfarjou m3ahom,tunisia
Wzir lhena wrgoud jabbena..,tunisia
fwe9t lfaragh dyal8a kat9ra ktouba dyal TTabkh,morocco
rah wrrani kifach katkhdm,morocco
ta9dar t9ad lkhaT bach ys8al 3la 3inina charfin n9raw,morocco
3ndi lkridi bezzaf,morocco
"mamt2akedch chnahwa lkhata2, walakin ila knti kadn t9der ddiro, bda.",morocco
3afak tsnna 3la berra,morocco
far7an 7it sawalt,morocco
walakin makan3rafch kifach nkhrj mn sansour khasr,morocco
mn ghir nb9aw 7da lmsba7 btabi3t l7al!,morocco
maghribiya nmoot fikom vive _maroc algérie__ tounes_,tunisia
wach t9der tgolliya 3lach?,morocco
fin 8adchchi?,morocco
walakin kant ri7a dial cherraf 3aTia temma - hamdollah rj3t l ddar,morocco
bghit 3aSir,morocco
t3enni f De8ri,morocco
maf8mtch,morocco
kanban wa3er ftaslo9,morocco
olla ndowech mora nhar f l7a9l,morocco
"hmm, makanch fia chi jooo3",morocco
3aychek hata a7na nhebkoum,tunisia
"mora chwiya dyal lmachrobat, mn lmo7tamal ykono jahzin l karaoke",morocco
ya 7asra ken 3omri 16 snÃ© oh les souvenirs my preferred player was hatem trabelsi the black tiger,tunisia
ma3rft walo,morocco
o n9adro nTalbo mn s7ab yjibo chlaDa o nabid,morocco
machi So9i,morocco
7wayej rasmiyyin,morocco
daba chno nakl?,morocco
"katgol lina namchiw l8na, dir hadi, pfft",morocco
Makhyibha,tunisia
Bravo amir,tunisia
wach nta wajd?,morocco
ewa o ala kan lmo7ami maghaddch i3awnna,morocco
A7la mgarb3in ma7lekom,tunisia
Haka chakib maye3jbou chay ken 5hli9tou,tunisia
"La, rah chft kolchi.",morocco
ah khasna nsarbiw,morocco
8adchchi 3lach khrejt mn lkhdma,morocco
ttran kna m3TTel o 3regt.,morocco
f kas zwin m3a chi paille ila 3ndk chi wa7da!,morocco
klemou dima logique w mathel chari7a kbira min twanssa,tunisia
"tkka, ana kansma3",morocco
kanDen nta 3ndek fo9 ttlatin,morocco
mchit lbenka,morocco
"Oh, ah, hadi fikra mazyana.",morocco
hir 8na,morocco
mn7ous,morocco
chokran walakin wach maghadich takhod chwiya m3aya?,morocco
Bravo bravo bravo très bien continu amiin rabi m3ak yeser yeser rajel amiin w motrobi,tunisia
nta hna bach tkhdem,morocco
man3ich 7da mokhtalif m8woos makayfker ila f al3ab lvidio olmanga,morocco
bghit nsifT hadchi l mirikan,morocco
ysta8el 8adchchi,morocco
fach kenti katfekker?,morocco
"kaynin bezzaf dial l anshiTa, o nnass li kheddamin hna driyfine.",morocco
yalah nlghiw l3ars,morocco
majach TTobiS,morocco
mchaw l jjame3 ySelliw,morocco
3eyyit bezzaf,morocco
ch7al 3ndek f ssa3a?,morocco
mlli kant fdar ah,morocco
Sa9ta,tunisia
kantmenna koun tl3t f droj,morocco
wach kadan bila kano kayD7ko 3lik?,morocco
Ouf... kantmenna kon dowzt nhar ghi f ddar m3a lkelb...,morocco
ila mchat l omor mzyan had l3am b7al l3am lifat,morocco
ma3ndich khkhouti,morocco
kan khayb bzaf o ma3raftch mnin nbda,morocco
kaychreb lma,morocco
3otla sa3ida!,morocco
TFOU 3ALIKOM TAW HETHI MOSELSLET  mte3 3eyla,tunisia
tayban annaho wgfna.,morocco
kay7sbo 260 drhem l nnhar,morocco
fina8ia lbSla?,morocco
rah msmomin,morocco
Chapou lik,tunisia
Bravo bravo sami,tunisia
ghanakhod wahd kas dyal atay 3afak,morocco
wach lkhdma ktira 3lik?,morocco
yallah,morocco
bhim w msatek heka samir thakarni fi weld jama,tunisia
5ayba....  Tayya7t kadrek w kimtek la7kika,tunisia
wach kat9ra l anglais?,morocco
homa kay3azfo 3la mosi9a dyal ra9s faransiya zwina,morocco
M3aleeeeeeem,tunisia
mafhamch had so2al mzyan,morocco
"wakha, ila w93at lina ksida maghadich yb9aw lik liddin",morocco
dowezt wahd nhar mafih maytchaf.,morocco
daz 3ndi nhar mfelles,morocco
momkin t3awni 3afak?,morocco
ghadi n3tik hada rah momti3,morocco
Me3alem,tunisia
akber mareg fi tounes,tunisia
wakha 3l a9l maymknch liya ntTred 7itach t3TTlt 3la ljtima3,morocco
bghit hadchi,morocco
ana kan7tarmek,morocco
9eTTe3 maTicha,morocco
bghiti chi charab?,morocco
meela kelb,tunisia
9errini,morocco
tmata3 b nadwa dyalk.,morocco
"7it 3aych f parTma, ghadi ykon khayb ikon 3ndi chi wa7d, 7it maghadich il9a fin ikhrj",morocco
9adech tharbou f rou7o,tunisia
z3ma hoa 3ndo Doble dyal 3mri,morocco
:-* <3 bravo,tunisia
mala 7ala,tunisia
chno lli ghaykber?,morocco
ghadi nfakar fhadchi liglti lia daba,morocco
Blida,tunisia
Bravo chakib eli3tidhar behi,tunisia
Hlou,tunisia
ra8a 8:00 daba,morocco
ot3ti lrasak tajriba chafa8ya,morocco
Y'a ami mo9ded rak maseeeet,tunisia
9asawt,tunisia
8zzat yeddi8a bach tSerf9ou,morocco
Ta3ba barcha,tunisia
Bravo Si Walid,tunisia
hal9a toop,tunisia
8adi 8iyya l7ayat,morocco
kant chtwa barda bzaf,morocco
khti Tbiba,morocco
"lil2asaf, mafhamtch ljomla lakhra, momkin t3awd tchr7ha liya?",morocco
3awed,morocco
"oh, yak?",morocco
"kankhdem b ism mosta3ar, 7it kayn bezzaf dial bnadm fchkel hna",morocco
idan nta 3ndk raghba maymkanch tkbtha bach takol ice cream,morocco
chno 8owwa l7ell?,morocco
selin aydas elle a trahit son amant et il parle de sa souffrance sans elle,tunisia
7wayej machi rasmiyyin,morocco
ana chifour dyal Taxi,morocco
"wayeh, i9dar ikon hada joz2 mn lmochkila",morocco
wach khasni njib dok nfakhat zwina m3aya?,morocco
bsara7a m3allem,tunisia
fin ghadi howwa?,morocco
awwel merra nchofek,morocco
khssni nmchi daba,morocco
wach tla9iti chi wa7d?,morocco
Beyen Mn wejhou la7asss w maset tfihhh 3a rojla tneket tounes,tunisia
hahaha,tunisia
katgol bli lkhadamat dyalha fabor walakin mamt2akadch chno kat9sad?,morocco
wach hadchi 3la lkhdma?,morocco
blama tsebb8a fiyya,morocco
"wakha, maymkench tzid tkeffess 3lia l9adia kter men hakka, o mamezianch lkelb yb9a f ddar nhar kaml!",morocco
dor 3l limn,morocco
"makanDench annaho mochkil dial l3mer, hadi ms2ala dial 39lia",morocco
"ah, hadchi ghadi o kaywlli moz3ij bzaf",morocco
mamtebbe3ch m3ak,morocco
"t2ttrt bzaf bchaT7a dyal Gnawa, o wlit wa3r fiha.",morocco
kimma kangolo lklyan dima 3ando l7a9,morocco
y3tikom essha mech normal,tunisia
sma7 liya masawltkch kidaz nhark?,morocco
3ndi dima ice cream f fmi,morocco
knt ghir kanD7k,morocco
"Safi, Safi!",morocco
"Hahaha, makan7tajch nadawat lit3llemni!",morocco
kanchofhom kol 3 chhor t9riban,morocco
o cocktail,morocco
3endi l7boub,morocco
imkn liha t9ra ktabha ta7t lparasol o n9adro nbniw l9ila3 bramla,morocco
"awalan, tomobil khsrat",morocco
bassem bsaraha,tunisia
lyoum 3id miladi,morocco
lbanan k7el,morocco
imta saliti lkhdma?,morocco
clip moch aady aman,tunisia
sma7lina,morocco
darni 9elbi,morocco
mzyan mlli rjj3tina,morocco
mamstou w mabldou 9adeh ytaya7 la9darrrrr fi belou ythahekkk,tunisia
amsset rajol f tari5 elbachariya,tunisia
"walakin 7it ana Tmma3 chwiya, rah kanmil nakol karawasa bzaf",morocco
matkhl3ch,morocco
ila kan 3ndak chrab ghadi nkon bikhir,morocco
machi ni8ayat l3alam,morocco
kifach kaddouwez yyamatk?,morocco
nari hadchi kaykhle3,morocco
emmaskha,tunisia
kankhdem men ddar o mezian lwa7d ykhrj ytla9a m3a bnadm 7it ka2iba matchouf tawa7d nhar kaml.,morocco
8na lfrakh dyal lbaT sghira jayyin!,morocco
9illet torbiya pas plus,tunisia
mezyan t3awen nnas,morocco
wach kat3ref fin kayna?,morocco
wach kaynin chi modirin khrin flmostawa dyalha n9adro noSlo lihom,morocco
maset maset,tunisia
7eyyed lligat,morocco
"mn ghir hadchi, makandirhach",morocco
3endi tew7ima,morocco
"o sarbay 8bil, dakchi 3lach imkan lik dima tkhdmo b7al chi mo8rrij!",morocco
2ila makanch 3endek mani3,morocco
y raby b dmuu3 bravo tik duda,tunisia
kathder l anglais mzyan.,morocco
alayhi salat wa salam,tunisia
8iyya 2a7san moughnniya 3ndi,morocco
"oh, charf dyali lmaskin",morocco
makayn bas,morocco
Nhebhaaaa,tunisia
masete lasete wallah tes pas ricoloooooooooooooooooooooooo,tunisia
katsta799ha.,morocco
makr8tch ntmcha chwia,morocco
hadchi 3lach kansma3 lmosi9a pop o rock lmzyana,morocco
7TTit a7san joz2 flwer9a dyali.,morocco
Nmout 3leha,tunisia
"walakin fnafs lwa9t, tb33d 3la l2arD, bla jadibiya, l2amr mkhtalf",morocco
a7la toufa :*,tunisia
je suis chok,tunisia
wach kaynin chi 3yalat dayrin bik lli S3ib 3lik tt3aml m3ahom?,morocco
we9t nn3as,morocco
ait mouheb même ana makhalitkch w tu c que tu es mon cœur,tunisia
kif rak lyom?,morocco
khemiri african winners 1995,tunisia
me non arbie i love chfli hal have good yers,tunisia
malou m9elle9?,morocco
tbarkala 3likom,tunisia
raSo 9ase7,morocco
tfa lia tilifoun,morocco
wach nti tourist?,morocco
kaynin 7ta chi nas zwinin fach tchof,morocco
bassem,tunisia
masettt lasettt,tunisia
mn jiha khra,morocco
ydiya 9herhom romatizm man9derch ba9i nl3b l mossi9a walakin 7fidi kayji 3ndi merra merra o kayl3b lia lmossi9a,morocco
3am taher dhaherli ken chamoussa fi sogrou hhhhhhhhhhh pfffffffffff tiiiiiit,tunisia
ana mat2akad,morocco
3ndi hi wahd l bakia tl garro.,morocco
3alami bravo...,tunisia
3ndek Sowt zwin,morocco
ch7al katSowwer t lflous,morocco
ghansafer l torkya,morocco
3ndi amal,morocco
dewez TTofoula dyalo f 2ifri9ya,morocco
ola chi mraya tchof fiha?,morocco
Mabldou,tunisia
Safi ta7aja akhra?,morocco
"sm7 lia, wach katsm3 had SSda3?",morocco
bravo mr trabelsi tu lache rien,tunisia
sSouT Tafi,morocco
fin 8iyya ttSwira?,morocco
twwelti bezzaf,morocco
walakin ghda 3amro makayji,morocco
bourjouliya chlak ou mon7ata wr5issa 3ale5r a3oudhou bellah,tunisia
lla walakin chokran 7it sewweltini,morocco
Bravo tho7ka taamel el kif,tunisia
bravo  walid  tounssi,tunisia
Mamset ghneytou :p,tunisia
kan t9il,morocco
Hathaka clips men aslou fthaya7 5iiiiiiiiiit,tunisia
afen al3chran,morocco
c pas possible mamstou,tunisia
kay9der y8Der tlata d lloughat,morocco
makanste7melch 8ad rri7a,morocco
nafs l7aja,morocco
lmgharba kayaklou ksksou koul jm3a,morocco
howwa kbir 3liyya,morocco
o n9dar nakhod disir mn ba3d 7ta howa,morocco
wakha i9der tkon 3la chi 7aja m3a lfikra dyalk 3la l3afia.,morocco
Mamstk wma5yeb soutk mocch mriguel wili y7eb gunek kifek,tunisia
ghadi ikhliwk tchof wach lblasa mzyana lik olala,morocco
hahahahahahaha,tunisia
"yarbi, makan7asch brasi mazyan",morocco
makhyibha,tunisia
khalina ngolo bjoj m3a So3oba li3ndak,morocco
"ila kan khasna nb9aw hna kter, ymken lik tkhdem",morocco
wach kriti Tomobil?,morocco
kifma tlabt 3aSir limon,morocco
3oumouman,morocco
8owwa tkheSSeSS f ttarikh,morocco
hhhhhhhhhhhhhh hetha 3ayech 23 ans fi london xd,tunisia
"jib liya 9ahwa, 3afak!",morocco
5amja,tunisia
hhhhhhhhhhh a7la wa7ed bassem l7amraoui w karim,tunisia
o zid 3liha jirani jjdad fchkel,morocco
8ad ll7em S3ib f lmDigh,morocco
lmas3ad khasr tani,morocco
ma5yeb mandareha,tunisia
bravo bravo bravo clip yfata9 w 8oneya yeser 7louwa l acteur eli fel clip ychebeh barcha lel chanteur algérien slimane,tunisia
TEFHA,tunisia
mzyana fik,morocco
masme3tch,morocco
Ma7lekom mab3athkom rabi ifathalkom,tunisia
wach katkhaf mn l9TouT?,morocco
Tounsia 7orr...bravo,tunisia
ana kankhdam 8na hir bach njm3 flos lmakla o lkra,morocco
achnahowa had lktab law3r likat9ra?,morocco
kifach ktabk ghay3awnni nt8dden,morocco
chrit trikko lbar7,morocco
ahlan njib lik chi haja?,morocco
"ok, daba nchof wach hadchi bSSe7",morocco
makanDnch ch3ria o l7ot kayjiw mzyan m3a b3Diyathom,morocco
ghadi ngolik,morocco
imkan ghadi ibki fl7amam mra mra,morocco
tche88it ntferrej f film wata2i9i,morocco
wakha ghadi njib lik chrabk,morocco
walakin ghaliban tandiro lmoD7ika...,morocco
dimari tomobil,morocco
Tthabel,tunisia
mÃ©galo tab9a tafeh toul 3omrek,tunisia
Ama mouch hlow 3aylet rana nitfarjou un peu de respect,tunisia
Bravo super yassine,tunisia
imta ghattkhelleS?,morocco
nvraiment bravo,tunisia
flwa9i3 bghit,morocco
ghir bchchwiyya 3lik,morocco
khasa8 manTa,morocco
s7abni ghaykoun Sgher...,morocco
kat3jbni l brazil,morocco
bjojhom kanfadlohom,morocco
Pffff mamstek,tunisia
kansken bbo7di,morocco
kas dyal l7lib b chchklaT,morocco
b7al lghwwaSa,morocco
makan7esch brasi mezian,morocco
"galt lik, ana mabghitch nTyyeb touma!",morocco
yallah nemchiw ncherbo atay,morocco
sm7 lia.,morocco
Akid bech tatl3 fejra kif boha e5mj wa7d fi tounes,tunisia
rah kayTayab lbayd 3la Taba9.,morocco
ow!,morocco
Ne7b nod5l me3kom,tunisia
bghit nechri PParTma,morocco
ana ghliD bzzaf,morocco
kantmnna koun kenti 8na,morocco
hadchi wa3r,morocco
3lach kayna mra blbit dyali?,morocco
mala.mahzala.hhhhhhhhhhhhhhhhh,tunisia
mojito wSal,morocco
wach nta mjowwej?,morocco
darori tji,morocco
8owwa mab9ach masi7i,morocco
imkan kaybor chi wa7d okaydir lmokhadirat flmakla dyalk,morocco
kan7ma9 3lik,morocco
"walakin l7a9i9a a9al romansia - fiha tsmak, nesyan, o Sda3 o l alam.",morocco
"ola bl a7ra, lmrid dyali limn ba3d, blmonasaba.",morocco
mabghithach,morocco
monafe999999999999999 WMASSA55555555555,tunisia
mse7 8adchchi,morocco
"n9dr n3yt lihom, o nkhaliwhom ys7ab lihom bila ana sikritira dyalk",morocco
l9alam kayn f latrousa,morocco
achmn naw3 dyal tabadol kat9sad?,morocco
kay3jbo ySeyyed,morocco
baba konTabli,morocco
walakin mawjadtch l presentation li khsni ndir fach nkon tmma,morocco
dor 3llimen,morocco
Talaba flghalib kayn3so idan chi 7aja li ghadi tjbed lntibah dialhom hia li khaSSana.,morocco
jàw,tunisia
omn ba3d mab9ach 7tta chi ice cream li naklo ga3!,morocco
55555555555555555it wakahaw,tunisia
3alami .,tunisia
waw yesser mahleha la chanson jadddddore il fikra mta3 clip w lahn mta3 chanson tres simple et tres proche du coeur bravvvvvvo,tunisia
ach ban lik asidi?,morocco
massta :p,tunisia
achno bghiti mnna ndiro?,morocco
3ndek chi flous?,morocco
3ndi sa7bi fmjmo3a mosi9iya,morocco
Mala 5ored,tunisia
attention,morocco
rah ghatjowwej simana jjayya.,morocco
ti9 fiyya,morocco
hadi l7Dach 9ll 9smayn,morocco
"wakha, ala 3ndi ay as2ila, wach nsifthom lik f email?",morocco
bo5chek,tunisia
m3el9a sghira,morocco
baba kayn f 2ifri9ya,morocco
ghir 7it 7na kbar fl3mer makay3nich annaho mab9ach 3ndna daw9,morocco
ana mghribya,morocco
achnahowa a7san fati7 dyal chahiya 3ndk?,morocco
Bravo khadouja,tunisia
ch7al dyal nas?,morocco
khasna 7all,morocco
koun ghir maklitch bzzaf,morocco
3lach makatjawbch 3la TTilifoun?,morocco
knna chi 3chrin wa7d,morocco
8ada howwa,morocco
khask tkoni fr7ana bzaf 7it ghadi tchofi bntk,morocco
kanDn 7sn annak Tlb SS7ab ijibo 9ar3a,morocco
mla 3bd :v,tunisia
wach 39lti 3la dok l aw9at lli knna kantmchaw fihom f jjrida fach knna Sghar?,morocco
wach bghiti chwiya?,morocco
Bessel yesser w masset !!!! Pfff,tunisia
9atousa,tunisia
dima kansta3mel zzebda f TTyab,morocco
ghadi nakhod nabid 7mr o ah ana kantsana Sa7bi,morocco
fin katsken?,morocco
machi khyeb men Rex,morocco
ttellaja khsra,morocco
zwina mnk tsawal,morocco
ch7al t nnas 3ndek f 3a2iltek?,morocco
ma3amri fkkert fiha,morocco
ach ballik?,morocco
katban liya khoTa mzyana,morocco
"o hna, kayn ga3 dakchi li m7taj!",morocco
tjahlni ila bdit ntnafas,morocco
mnin ghanjib lflous?,morocco
Wach ktbti bra l Hassan?,morocco
hal mridh ma3ach tjibouh,tunisia
ach 3andak 3la DaghT?,morocco
bzaz bach kan9dar ntmacha had liyam,morocco
khllini nchouf,morocco
5aref hh,tunisia
3ndk nnmra dyal chi taxi?,morocco
Ma7lek! Zin ou fannena 7loua.,tunisia
kifach 7re9ti yeddik?,morocco
"blasa mora blasa msdoda, msdoda, msdoda.",morocco
"Rak 3arfni 3andi m3a Tyab, idan n9dr ndir chi7aja ila bghiti.",morocco
wach hadchi kayw9a3 fbzaf dyal mrat?,morocco
abonnée ee jeem3aa nhehb naakber chaîne,tunisia
"3id miladi lyoum, walakin kanDn ghdi ykon bzaf dyal bnadam f 3oTla dyal nihaya osbo3",morocco
3lech ena 3ejbetni ! chab3a tho7k !,tunisia
chouf chouf chkon likaydwi,morocco
ana ra2is dyal tabakhin!,morocco
wach 3mmrek t3alamti tcha3al l3afya b sowan?,morocco
momkin tdowwer lia mn b3d?,morocco
kanti kathder 3la lfrmliat,morocco
nn3as bezzaf khayb,morocco
kan7lef lik,morocco
ma3ndekch machakil fl hDra m3ahom?,morocco
ana metkabbar,morocco
yeser manfou5a walett bozaa,tunisia
ana ghir sakhifa,morocco
Bravo walid INTA MAALLEM,tunisia
3mmrk mchiti l fransa?,morocco
kon kenti fblaSti,morocco
knt kantsna ch7al mn 3am lforSa lmitalia bach ngolik hadchi,morocco
obTTab3 kika!,morocco
makad7ekch bezzaf.,morocco
khoud ssella.,morocco
o nt2akad bila kan7afDo 3liha,morocco
marwa ben halima je pense tout de mÃªme que le critÃ¨re beautÃ© est trÃ¨s important sincÃ¨rement elle est pas faite pour Ãªtres miss tunisie,tunisia
97aaab,tunisia
machi ga3 l ajwiba dyalk 3ndha 3ala9a blmowDo3,morocco
8ad l2oghniya 7azina,morocco
3lach ktab lkhayal l3ilmi 7san?,morocco
wach kliti?,morocco
bravo maryouma,tunisia
kan9der n3oum,morocco
walakin ana kantmata3 b9araya dyal lmasra7,morocco
aw sout raw3a,tunisia
wach kayd7ek?,morocco
nta dki,morocco
kanDen raha Sghira 3lik chwia,morocco
Barou na3el boukom we7ed we7ed,tunisia
inchalah ghatmchi 9ariban,morocco
kayhezzou lhem l se77a o ssalama; ila Ta7 chi wa7d 2ila akhirih mn b3d aykhaShom y3mro bezzaf dial lwra9,morocco
"9llb 3la sbab wajih lchi zrda bin zomala2, blani8a, o 3yaT 3lih",morocco
3iwa2 di2b?,morocco
ana ghadi ghdda,morocco
ola ghi nwrrko 3la lboutoun dyal lalarm.,morocco
f l2a7lam dyalek,morocco
"awdi, ana ostad dyal nglizia, dakchi 3lach mamt2akadch wach ghan3awnk mzyan...",morocco
8adi khbar zwina,morocco
ach bghitini ndir?,morocco
wach twa7achtiha mli kant b3ida?,morocco
mabghach ysllefni,morocco
ma3ndi adna fikra 3la ach katgolo,morocco
safi kanwa3dek,morocco
baravo,tunisia
wlh rak rajil w to93od sidhom cheb bechir,tunisia
"ana machi mkellekh, rah l7ayawanat dyalo hadok, kanokkelhoum mzyan!",morocco
"lmohim, bayna wach 7na fm29zak kbir 8na",morocco
"ana mbrre3, chokran",morocco
twji8at makanoch waD7in.,morocco
rjli8 kbar,morocco
kifach ghan3ref tabla li ngls fiha?,morocco
chid imchoumik layji machwim ....,tunisia
Matfahkom,tunisia
khasna n3almo 3a2ilatna,morocco
ana fTyyara o ana khayfa bzaf.,morocco
wa9ila ghadi nlbes onsombl,morocco
3ndi 9tira7.,morocco
hhhh hhhh techbeh el 5alil chamem,tunisia
ma3alyach bzaf,morocco
wla ghadi ikon hir b7al ala Taba9 taytrma sir waji,morocco
A7la wahda fe plateau,tunisia
Ma7lek wasel <3,tunisia
kat3jebni 8ad lblaSa,morocco
Bayrem mamsto,tunisia
ah lay7fdek!,morocco
aghani karitia olghna dyali lkariti,morocco
ourourou,tunisia
ina nou3 dyal lmoSi9a kay3ejbek?,morocco
hadchi kafi,morocco
walakin benti lia chwia machi wa9i3i,morocco
ghir 3lemni,morocco
mrato zwina,morocco
toooppppp,tunisia
"walakin makan7malch li i3yyeT 3lia b 'hey, nta'",morocco
"3ndi tlata t ddrari, joj bnat o wld",morocco
ana mghbribi,morocco
rRemla kant biDa,morocco
ewa klina Rottweiller f3id milad dyal wldi,morocco
walakin drnaha,morocco
o waldi Jilali mazal kay3awn ch7alma 9dar,morocco
blama tchouf fiyya,morocco
goli lih billa raki 3yana o ma7taja lmosa3ada dyalo,morocco
tefhaaaaaaa,tunisia
m3alam,tunisia
hadchii momil bzef,morocco
"la, walakin fat l7al daba mora ma3radtha",morocco
achmn w9ita ghadi l blaka t tobis?,morocco
7fadi labas 3lihom,morocco
wach t9dar 3afak tghsal yadik mora mat9is wajhak,morocco
yoked ahsen fanen fk tounes 3,tunisia
"sm7 lia, lla.",morocco
wah!,morocco
kan momkin tkhtar machrob rkhas,morocco
lkolkem mwabna,tunisia
EM3AAAAAALLLLLIIIIIIIIM (y) :D,tunisia
aamiiiine rabbi karim,tunisia
"wayeh, Thlla",morocco
kandan bila jirani kays7ab lihom bghit n2adihom,morocco
kter men 9nia!,morocco
Akber irhabi,tunisia
finek?,morocco
hi ftri9 l casa,morocco
lktab rah fog Tbla,morocco
wach bghiti 98wa bskkar?,morocco
klamk howa lkbir,morocco
tgheddit bekri,morocco
mn ba3d Taba9 dyal l7am o disir bfaki8a l7amra,morocco
makanwSSich bll7em,morocco
makaygolliyya walo,morocco
ghadi nkhalas ila bghiti,morocco
tanDenn anna hadchi i9dr ikon 7ell,morocco
M3alel m3alem m3aleeeeeerm,tunisia
kan7ss blmalal,morocco
klemou lkol s7i7,tunisia
dak li 7daya kan mriD,morocco
kolla n8ar,morocco
makanchrebch atay,morocco
hhh a7la kalay,tunisia
gals m3a rasi,morocco
wach ghadi dir rask annak makentich kaddir dakchi li kenti kaddir had tlt snin li doweztha m3ak f l3ilaj?,morocco
Ma5yebo,tunisia
ewa mst3d?,morocco
sayeb sondwich dyal ddjaj,morocco
katjbad dikrayat dyal dowal amrica ljanobiya?,morocco
"walakin 3rfti ma3ndach chi forSa, yak?",morocco
3Ti8 forSa,morocco
ana tetkhemt,morocco
"kay3jbni la pissin, walakin maghadich nb9aw hna l3chia kamla!",morocco
wach 3amrak knti flghaba l9riba?,morocco
3la a9al lkhobz Si77i!,morocco
bravo walid,tunisia
Mata7yech,tunisia
ghadi nakhod chwiya mn8om,morocco
jit bl7alwa,morocco
fot zzn9a lwla,morocco
"o men be3d, kanwa3dek ghadi nkon morafi9 7sen fl3oTla.",morocco
rajli kaykhdem bezzaf,morocco
kan 3ndak b7al l2afkar dyali!,morocco
hahia lbSla dyalk,morocco
3ndi 26 3am,morocco
